StudentID,StudentName,StudentPass,GradeLevel,CurrentSubjects,Curriculum,Notes
352f3f59-cc3d-4144-b290-5a9954714f55,Alvan Conkling,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,duisMattis.txt
ae486b62-f448-4a93-b811-dbf858b23d4a,Bernadene Cromett,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,velIpsum.txt
7bae8783-5cc9-4a67-9d78-b7c2aa4db510,Inna Schlagman,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,suscipitNullaElit.txt
03417665-4dfa-417b-9d29-69028a7aae19,Fara Portlock,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,venenatisLacinia.txt
70159bfc-b665-4e2d-9d32-7b35a45cc62d,Garik Wharin,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,massaIdLobortis.txt
9492bc4b-1919-4c68-91b1-077eab00f814,Lethia Josefer,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,
b90137af-dbef-4a70-9dd6-ca78519f5a19,Beret Bristo,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,sit.txt
639283af-9cfa-4d1e-9381-7bc201332629,Gerti Grimbaldeston,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,ut.txt
8554c4bc-a21d-403c-8bd9-14f559453a5f,Aguie Behling,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,felisEuSapien.txt
16c1b3cf-3879-4020-8d71-3299d58c019f,Vanda Kyles,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,velitDonec.txt
415e5f50-657c-47cd-a161-ddbc044f3e77,Caresse Birney,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,maurisMorbi.txt
40ec3383-c77a-442d-a6e7-3bb6c9fdd2d4,Sharyl Howselee,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,
e10e2aac-0b51-4bc6-8b5b-aa1cdfe3dbc1,Cammy Grimolbie,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,dapibusNullaSuscipit.txt
534bdfeb-e7c2-4c06-900f-bbd6cfa6d1c4,Lenette Booton,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,vulputate.txt
aaa02f26-ea12-4a7a-be23-56a8624fa6c6,Berti Siggin,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,semperPorta.txt
848d8c9a-7e3f-44a0-b01d-cd2b05054f49,Ansel Mickleburgh,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,inHacHabitasse.txt
8ebaba86-7a40-4c37-a8ca-9200c74ad4b2,Ardenia Koppe,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,ultrices.txt
dad7d109-cee3-4457-9f76-e388cbed5c99,Livvy Hackly,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,sagittisSapienCum.txt
6ec3ea6a-15e2-489f-99d9-20352ae4d701,Dukie Levane,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,felisFuscePosuere.txt
83b23084-6292-450b-952a-e272e49638ef,Pietra LaBastida,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,aeneanFermentum.txt
59d21fd4-8090-47a9-807f-ea5809ce952d,Nike Rigmond,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,sapien.txt
31066123-b448-464c-a7a6-d25b86daf9a5,Lizzie Shawley,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,maecenas.txt
edd1b732-7124-4b6c-b187-088a36e04cc7,Maritsa Bohey,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,vestibulumAliquet.txt
1cfd046e-e66b-4bb7-8d9a-9cb818d7c60f,Barty Lowey,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,risusPraesentLectus.txt
75095b99-6e4b-41f3-ac52-a54126c1c742,Daveen Kolczynski,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,
7c0cb743-8d82-455b-8e64-3c05757fbc6c,Patrizia Cruikshanks,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,rhoncusAliquetPulvinar.txt
f0ddedd7-e7bf-46c9-8712-a05984d9da72,Elnar Valiant,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,
900c04c5-8ddf-485e-9478-5a15a30988fd,Kaela Macey,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,ametDiamIn.txt
bd50d780-7399-4ef3-b3e8-d55343397ee2,Rebeca Freiberg,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,
03c0ec0e-507e-4ecf-bc2d-6434809963cc,Corrine Shrimplin,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,viverraEget.txt
85294cd2-f504-4061-add9-2724364a0b08,Donavon Schwanden,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,
3b3480f6-3b24-4f18-b00f-5265121e33b6,Stevy Duncklee,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,mauris.txt
86062b5c-33e4-49b3-9f95-147da0993de3,Lamond Snodin,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,portaVolutpat.txt
4a030149-f5ee-4791-a727-52c616291e90,Alexandre Harrismith,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,eratId.txt
7d8040cd-b0c8-4cb6-98b1-b367787a65db,Brade Cordey,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,
dd5eed6e-6fb0-4e90-9d37-03c67ddbec44,Natividad Gossage,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,amet.txt
142d3c19-df90-4af4-9966-ccc12e8c701d,Allianora Rachuig,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,loremQuisque.txt
ddb3a2d8-cfec-4150-bee8-5deda5df4e95,Jyoti Izkoveski,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,porttitorLorem.txt
e33ca385-ab66-4381-95d3-b21163eed9ae,Lezley Coney,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,aenean.txt
06b665f8-446d-41c5-b88b-8ec3d0160653,Antonia Tremellier,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,fusceCongueDiam.txt
fe5cd8ae-b285-4f7d-bb62-4c57fb798e5b,Aldin Notton,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,amet.txt
0b58baad-dbe0-45a5-8481-48d7c52bea35,Alejandra Pinches,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,enimSit.txt
21fe2d09-8c24-4a25-906c-95a13a2e1a23,Aurie Vaughton,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,ultricesEratTortor.txt
3791d833-af39-47d6-bd6f-8323e2174e32,Brook Gayforth,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,ut.txt
e42d49e3-e2eb-4ef3-bcfe-f95c8689ffb6,Maddalena Elintune,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,nibh.txt
0a687b54-1fa6-48f8-afbe-a262830a5daa,Dunn Catton,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,nonMaurisMorbi.txt
55150ea6-94dd-44e5-8e7b-6429d03db158,Easter Sarson,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,
124ad247-2bef-4815-9071-1cfaea3fadc6,Jemie Gilderoy,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,blanditUltricesEnim.txt
470a23a3-9cf0-44a6-b7f0-2b40216f5fb2,Fields Doram,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,praesentLectus.txt
bbf5877d-ec78-42e7-95d1-ba71e451c6a1,Dal Espina,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,maecenas.txt
568b3533-97a3-4fa6-a925-5fd91c97cba0,Keelia Goodson,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,pellentesqueQuisque.txt
fa5d3645-d3b6-43da-b7a3-5ab421ce9918,Ignaz Loach,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,
95a0b8e7-23c8-46b2-8599-448bfa843617,Lexine Marris,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,
64af8bcf-b0a7-41f3-afca-32231756ca8c,Jacky Korf,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,eu.txt
815b79a9-c5ab-43c7-99a8-5880db140317,Indira Prew,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,odioPorttitorId.txt
7f924f81-4f8d-41c8-9694-37d79a00079a,Reuven Vasyukhin,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,
57e3d9eb-0ba3-4be0-b933-4999d1ced35a,Carney Stoffer,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,sitAmetSem.txt
9b83d129-f162-4c39-9d89-3af183b98424,Frayda Hebblewhite,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,proin.txt
8e3ff35c-bf02-43f8-85dc-08f1d7902bf1,Ring Chellam,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,tristiqueFusce.txt
82c66b7d-f46e-413c-b158-9c3489cd77e3,Maison Coltart,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,integerAcNeque.txt
31b8a6dc-f3d8-4516-b538-3f9f69ff1969,Fonsie Ales0,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,nibh.txt
7b708514-6eee-433a-96e2-c626e7e3bbf3,Anne-corinne Strotone,pass,11,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,sitAmet.txt
075ac2da-1702-4db4-95ac-0e7a2efd8b52,Ebeneser De Maine,pass,12,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,
5e5030de-a5b6-4f47-847b-c6de15c838ed,Ibby Lunam,pass,12,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,
78d36a12-92c1-4fb1-a91e-9ea23d2199d9,Amy Di Matteo,pass,12,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,ligula.txt
b78d4aab-bf6c-4ec8-a5df-82a4ed8e234d,Mab Oades,pass,12,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,vulputateUt.txt
272a7bff-0f19-4f6a-bc9a-682dfb81417c,Karyl Darnell,pass,12,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,proinAtTurpis.txt
208fc684-e35b-4c46-a23c-7a89fccf21e9,Nicol Sandlin,pass,12,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,dapibusDolorVel.txt
743c407b-477d-46ae-8948-ce885e36a110,Deva Brookbank,pass,12,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,nullaQuisqueArcu.txt
464d75a8-a801-484c-a475-42f3b1dd5ec3,Aurie Bothen,pass,12,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,
c419a9ff-5de7-4338-b3f8-4e02e99de3b2,Nissy Dearnly,pass,12,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,primisIn.txt
9e5f0eb9-74f9-42a6-9ddb-1de3939638bf,Garvy Lembrick,pass,12,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,sem.txt
0a51c298-02f1-4521-a2c9-54ce66a545b7,Toma Whittles,pass,12,"Patriotism and citizenship, substance abuse,Traffic safety (including bike safety),Fire safety,Mathematics (2 credits),English (4 credits),Social studies, including American history, participation in government, and economics (4 credits),American History,Government,Economics,Science (2 credits),Art or music (1 credit),Health (½ credit),Physical education (2 credits),Electives (3 credits),",CCSS,
